"Zip Code","Year","Month","Registry Enrollments"
"14042","2011","7","16"
"10987","2011","7","16"
"11429","2011","7","16"
"14512","2011","7","16"
"12883","2011","7","16"
"13778","2011","7","16"
"10532","2011","7","16"
"14532","2011","7","16"
"13685","2011","7","16"
"11954","2011","7","16"
"13825","2011","7","16"
"14817","2011","7","16"
"11004","2011","7","15"
"13753","2011","7","15"
"10506","2011","7","15"
"14470","2011","7","15"
"14485","2011","7","15"
"13795","2011","7","15"
"14807","2011","7","15"
"14543","2011","7","15"
"14125","2011","7","15"
"12921","2011","7","15"
"12525","2011","7","15"
"13166","2011","7","15"
"11980","2011","7","15"
"13317","2011","7","15"
"12986","2011","7","15"
"14080","2011","7","15"
"11575","2011","7","15"
"13452","2011","7","15"
"11423","2011","7","15"
"11109","2011","7","15"
"14204","2011","7","15"
"14303","2011","7","15"
"13407","2011","7","14"
"13080","2011","7","14"
"12546","2011","7","14"
"14067","2011","7","14"
"12117","2011","7","14"
"13164","2011","7","14"
"12809","2011","7","14"
"12123","2011","7","14"
"11732","2011","7","14"
"12594","2011","7","14"
"12833","2011","7","14"
"12196","2011","7","14"
"14787","2011","7","14"
"11796","2011","7","14"
"12835","2011","7","14"
"12440","2011","7","14"
"13491","2011","7","14"
"14521","2011","7","14"
"10464","2011","7","14"
"12526","2011","7","14"
"13403","2011","7","13"
"12157","2011","7","13"
"13116","2011","7","13"
"13748","2011","7","13"
"10560","2011","7","13"
"13856","2011","7","13"
"10004","2011","7","13"
"14514","2011","7","13"
"14712","2011","7","13"
"12075","2011","7","13"
"11436","2011","7","13"
"14062","2011","7","13"
"11558","2011","7","13"
"10594","2011","7","13"
"13309","2011","7","13"
"11411","2011","7","13"
"14422","2011","7","13"
"10958","2011","7","13"
"12015","2011","7","13"
"14719","2011","7","13"
"13438","2011","7","13"
"12154","2011","7","13"
"13316","2011","7","13"
"13439","2011","7","13"
"13480","2011","7","13"
"13033","2011","7","13"
"12529","2011","7","13"
"12461","2011","7","12"
"13668","2011","7","12"
"10927","2011","7","12"
"11598","2011","7","12"
"12871","2011","7","12"
"12944","2011","7","12"
"14605","2011","7","12"
"13053","2011","7","12"
"13667","2011","7","12"
"14033","2011","7","12"
"13634","2011","7","12"
"10709","2011","7","12"
"14865","2011","7","12"
"12845","2011","7","12"
"14105","2011","7","12"
"10597","2011","7","12"
"12455","2011","7","12"
"12887","2011","7","12"
"10952","2011","7","12"
"13339","2011","7","12"
"14840","2011","7","12"
"14548","2011","7","12"
"12581","2011","7","12"
"10926","2011","7","12"
"13460","2011","7","12"
"12919","2011","7","12"
"13811","2011","7","12"
"12514","2011","7","12"
"14772","2011","7","11"
"14572","2011","7","11"
"14590","2011","7","11"
"12305","2011","7","11"
"13673","2011","7","11"
"13602","2011","7","11"
"13803","2011","7","11"
"14813","2011","7","11"
"12583","2011","7","11"
"14025","2011","7","11"
"11964","2011","7","11"
"14880","2011","7","11"
"10916","2011","7","11"
"12140","2011","7","11"
"12068","2011","7","11"
"14139","2011","7","11"
"14058","2011","7","11"
"10006","2011","7","11"
"14030","2011","7","11"
"10968","2011","7","11"
"14055","2011","7","11"
"13063","2011","7","11"
"12202","2011","7","11"
"14171","2011","7","11"
"14136","2011","7","11"
"12903","2011","7","11"
"12758","2011","7","11"
"11023","2011","7","11"
"14818","2011","7","11"
"13456","2011","7","11"
"11955","2011","7","10"
"13838","2011","7","10"
"14733","2011","7","10"
"14716","2011","7","10"
"10986","2011","7","10"
"12167","2011","7","10"
"14801","2011","7","10"
"12780","2011","7","10"
"13833","2011","7","10"
"11697","2011","7","10"
"14433","2011","7","10"
"10984","2011","7","10"
"12827","2011","7","10"
"12413","2011","7","10"
"13730","2011","7","10"
"12582","2011","7","10"
"13074","2011","7","10"
"14541","2011","7","10"
"13354","2011","7","10"
"13461","2011","7","10"
"12993","2011","7","10"
"11977","2011","7","10"
"10962","2011","7","10"
"11939","2011","7","10"
"12066","2011","7","10"
"10524","2011","7","10"
"11978","2011","7","10"
"14814","2011","7","10"
"14770","2011","7","10"
"12913","2011","7","10"
"14544","2011","7","10"
"13110","2011","7","10"
"13755","2011","7","10"
"12074","2011","7","10"
"12531","2011","7","10"
"12958","2011","7","10"
"14812","2011","7","10"
"13612","2011","7","10"
"13143","2011","7","10"
"12543","2011","7","10"
"12737","2011","7","10"
"11804","2011","7","10"
"14821","2011","7","10"
"12885","2011","7","10"
"11507","2011","7","10"
"12920","2011","7","10"
"12023","2011","7","10"
"13140","2011","7","10"
"13797","2011","7","10"
"13605","2011","7","10"
"10025","2011","8","400"
"14850","2011","8","367"
"11215","2011","8","352"
"10024","2011","8","303"
"14221","2011","8","295"
"10128","2011","8","281"
"10023","2011","8","278"
"11201","2011","8","270"
"14120","2011","8","257"
"12065","2011","8","257"
"14094","2011","8","250"
"14580","2011","8","246"
"11238","2011","8","244"
"14450","2011","8","232"
"10011","2011","8","228"
"14075","2011","8","219"
"12866","2011","8","217"
"14150","2011","8","216"
"10003","2011","8","211"
"11743","2011","8","209"
"14224","2011","8","204"
"11211","2011","8","204"
"10009","2011","8","203"
"11217","2011","8","202"
"11746","2011","8","196"
"13760","2011","8","194"
"12180","2011","8","194"
"10028","2011","8","188"
"10314","2011","8","187"
"11758","2011","8","187"
"11222","2011","8","183"
"11375","2011","8","182"
"14534","2011","8","182"
"11772","2011","8","180"
"10002","2011","8","178"
"12020","2011","8","176"
"14127","2011","8","173"
"13027","2011","8","172"
"10463","2011","8","171"
"11561","2011","8","171"
"11231","2011","8","170"
"11706","2011","8","169"
"12309","2011","8","167"
"11209","2011","8","165"
"11385","2011","8","164"
"11377","2011","8","164"
"13021","2011","8","163"
"11218","2011","8","162"
"13090","2011","8","162"
"10583","2011","8","162"
"10021","2011","8","161"
"10014","2011","8","161"
"10016","2011","8","160"
"11226","2011","8","160"
"14086","2011","8","158"
"14424","2011","8","155"
"10019","2011","8","153"
"12901","2011","8","152"
"11787","2011","8","151"
"14226","2011","8","151"
"10027","2011","8","150"
"12401","2011","8","149"
"10940","2011","8","148"
"11756","2011","8","143"
"14612","2011","8","143"
"13601","2011","8","143"
"12603","2011","8","141"
"12203","2011","8","140"
"14304","2011","8","139"
"14624","2011","8","139"
"12302","2011","8","139"
"11731","2011","8","138"
"13126","2011","8","138"
"11216","2011","8","137"
"11757","2011","8","136"
"11206","2011","8","136"
"10312","2011","8","135"
"14072","2011","8","134"
"10032","2011","8","134"
"12590","2011","8","133"
"14225","2011","8","131"
"10029","2011","8","131"
"11221","2011","8","131"
"10031","2011","8","130"
"11566","2011","8","130"
"14052","2011","8","130"
"14845","2011","8","130"
"12804","2011","8","130"
"12550","2011","8","129"
"12303","2011","8","129"
"10022","2011","8","128"
"10033","2011","8","128"
"11372","2011","8","128"
"10701","2011","8","127"
"11050","2011","8","126"
"11793","2011","8","125"
"12306","2011","8","124"
"11779","2011","8","122"
"10573","2011","8","122"
"11704","2011","8","122"
"11720","2011","8","122"
"14617","2011","8","122"
"12054","2011","8","121"
"11590","2011","8","121"
"11554","2011","8","120"
"14223","2011","8","119"
"10956","2011","8","119"
"11735","2011","8","118"
"13440","2011","8","118"
"10467","2011","8","118"
"12205","2011","8","117"
"13045","2011","8","117"
"14216","2011","8","117"
"11530","2011","8","117"
"11373","2011","8","116"
"14830","2011","8","116"
"10040","2011","8","116"
"14043","2011","8","115"
"13069","2011","8","115"
"13905","2011","8","114"
"14051","2011","8","114"
"10462","2011","8","114"
"11570","2011","8","113"
"10301","2011","8","112"
"10708","2011","8","112"
"11768","2011","8","112"
"14217","2011","8","109"
"10036","2011","8","109"
"10562","2011","8","109"
"14526","2011","8","109"
"14618","2011","8","108"
"11105","2011","8","108"
"14609","2011","8","108"
"10026","2011","8","108"
"11710","2011","8","108"
"14701","2011","8","107"
"11741","2011","8","106"
"10990","2011","8","105"
"11234","2011","8","105"
"13850","2011","8","104"
"11208","2011","8","103"
"10306","2011","8","103"
"11207","2011","8","102"
"11205","2011","8","102"
"11725","2011","8","102"
"10010","2011","8","102"
"11106","2011","8","102"
"10034","2011","8","102"
"11374","2011","8","102"
"10065","2011","8","101"
"11104","2011","8","99"
"14626","2011","8","99"
"10591","2011","8","99"
"11801","2011","8","99"
"11937","2011","8","99"
"11717","2011","8","98"
"12601","2011","8","98"
"13212","2011","8","98"
"11763","2011","8","97"
"11103","2011","8","96"
"14564","2011","8","96"
"10598","2011","8","95"
"10580","2011","8","95"
"12010","2011","8","95"
"10075","2011","8","94"
"14227","2011","8","94"
"11520","2011","8","93"
"11102","2011","8","93"
"10954","2011","8","93"
"14228","2011","8","93"
"14220","2011","8","93"
"12208","2011","8","93"
"11795","2011","8","92"
"10541","2011","8","92"
"14020","2011","8","91"
"11233","2011","8","91"
"11040","2011","8","91"
"10458","2011","8","91"
"12553","2011","8","90"
"11001","2011","8","90"
"14620","2011","8","90"
"11714","2011","8","90"
"11967","2011","8","90"
"13215","2011","8","89"
"11510","2011","8","89"
"11101","2011","8","89"
"10605","2011","8","89"
"10538","2011","8","88"
"10468","2011","8","88"
"11368","2011","8","88"
"13206","2011","8","88"
"11727","2011","8","88"
"13088","2011","8","87"
"12047","2011","8","87"
"12561","2011","8","87"
"11237","2011","8","87"
"11783","2011","8","86"
"14215","2011","8","86"
"12801","2011","8","86"
"10001","2011","8","86"
"11236","2011","8","86"
"10461","2011","8","85"
"12831","2011","8","85"
"10456","2011","8","85"
"10512","2011","8","85"
"11580","2011","8","85"
"10473","2011","8","85"
"11003","2011","8","84"
"13903","2011","8","84"
"12144","2011","8","84"
"12533","2011","8","83"
"14760","2011","8","83"
"11729","2011","8","83"
"12477","2011","8","83"
"10452","2011","8","83"
"10901","2011","8","83"
"11762","2011","8","83"
"10950","2011","8","82"
"14616","2011","8","82"
"10960","2011","8","82"
"13104","2011","8","82"
"11230","2011","8","82"
"11702","2011","8","82"
"10965","2011","8","81"
"11213","2011","8","81"
"10509","2011","8","81"
"12019","2011","8","80"
"10469","2011","8","80"
"11357","2011","8","80"
"11563","2011","8","80"
"14904","2011","8","80"
"11225","2011","8","80"
"13790","2011","8","80"
"10465","2011","8","80"
"10801","2011","8","80"
"11355","2011","8","79"
"10012","2011","8","79"
"11501","2011","8","79"
"12078","2011","8","79"
"11354","2011","8","79"
"10520","2011","8","78"
"14214","2011","8","78"
"13031","2011","8","78"
"10013","2011","8","78"
"11803","2011","8","78"
"11733","2011","8","78"
"11010","2011","8","78"
"10543","2011","8","78"
"11550","2011","8","78"
"12118","2011","8","77"
"11776","2011","8","77"
"13502","2011","8","77"
"11780","2011","8","77"
"13820","2011","8","77"
"11220","2011","8","76"
"12211","2011","8","76"
"11203","2011","8","76"
"12508","2011","8","75"
"10472","2011","8","75"
"14607","2011","8","75"
"11214","2011","8","75"
"11542","2011","8","75"
"11572","2011","8","75"
"14610","2011","8","74"
"10460","2011","8","74"
"11791","2011","8","73"
"11782","2011","8","73"
"13413","2011","8","73"
"13901","2011","8","73"
"11754","2011","8","73"
"11432","2011","8","72"
"10038","2011","8","72"
"13057","2011","8","72"
"11788","2011","8","71"
"13066","2011","8","71"
"11790","2011","8","71"
"13210","2011","8","71"
"11901","2011","8","71"
"10570","2011","8","71"
"11701","2011","8","71"
"14420","2011","8","70"
"11212","2011","8","69"
"10457","2011","8","69"
"14456","2011","8","69"
"11434","2011","8","69"
"14905","2011","8","69"
"11378","2011","8","68"
"13219","2011","8","68"
"11738","2011","8","68"
"10309","2011","8","68"
"10471","2011","8","68"
"11784","2011","8","67"
"10017","2011","8","67"
"13039","2011","8","67"
"10310","2011","8","67"
"10704","2011","8","67"
"11946","2011","8","67"
"10453","2011","8","67"
"14559","2011","8","67"
"12110","2011","8","67"
"12304","2011","8","66"
"11235","2011","8","66"
"10710","2011","8","66"
"10459","2011","8","66"
"14623","2011","8","65"
"10567","2011","8","65"
"10035","2011","8","64"
"11747","2011","8","64"
"13035","2011","8","64"
"10705","2011","8","64"
"10549","2011","8","63"
"10308","2011","8","63"
"10536","2011","8","63"
"11358","2011","8","63"
"11435","2011","8","63"
"10566","2011","8","63"
"11694","2011","8","62"
"11379","2011","8","62"
"11421","2011","8","61"
"12189","2011","8","61"
"11030","2011","8","61"
"14222","2011","8","61"
"10451","2011","8","61"
"10304","2011","8","61"
"14063","2011","8","60"
"11364","2011","8","60"
"11229","2011","8","60"
"11968","2011","8","60"
"14213","2011","8","59"
"14606","2011","8","59"
"10552","2011","8","59"
"14048","2011","8","59"
"11764","2011","8","58"
"11210","2011","8","58"
"10706","2011","8","58"
"14206","2011","8","58"
"11751","2011","8","58"
"14305","2011","8","58"
"13421","2011","8","57"
"12953","2011","8","57"
"11703","2011","8","57"
"11742","2011","8","57"
"14625","2011","8","56"
"11740","2011","8","56"
"14901","2011","8","56"
"12524","2011","8","55"
"10466","2011","8","55"
"10980","2011","8","55"
"10030","2011","8","55"
"11552","2011","8","55"
"14425","2011","8","55"
"10305","2011","8","54"
"14218","2011","8","54"
"11730","2011","8","54"
"11771","2011","8","54"
"14472","2011","8","54"
"11365","2011","8","53"
"14586","2011","8","53"
"11420","2011","8","53"
"10924","2011","8","53"
"11722","2011","8","52"
"10454","2011","8","52"
"11021","2011","8","52"
"12538","2011","8","52"
"11949","2011","8","52"
"10805","2011","8","52"
"11223","2011","8","52"
"10550","2011","8","51"
"10455","2011","8","51"
"12009","2011","8","51"
"13152","2011","8","51"
"14031","2011","8","51"
"11232","2011","8","51"
"11414","2011","8","51"
"11545","2011","8","50"
"14092","2011","8","50"
"10992","2011","8","50"
"10475","2011","8","50"
"12188","2011","8","50"
"10804","2011","8","50"
"10303","2011","8","50"
"12159","2011","8","50"
"11961","2011","8","50"
"14622","2011","8","50"
"14843","2011","8","50"
"14207","2011","8","50"
"11705","2011","8","50"
"10514","2011","8","50"
"14001","2011","8","50"
"12210","2011","8","49"
"11204","2011","8","49"
"14468","2011","8","49"
"12839","2011","8","49"
"10977","2011","8","49"
"13203","2011","8","49"
"10037","2011","8","49"
"10530","2011","8","49"
"13041","2011","8","49"
"11418","2011","8","49"
"11228","2011","8","49"
"13662","2011","8","49"
"11951","2011","8","49"
"11361","2011","8","48"
"12589","2011","8","48"
"10603","2011","8","48"
"14527","2011","8","48"
"11360","2011","8","48"
"11224","2011","8","48"
"11581","2011","8","48"
"14886","2011","8","48"
"13492","2011","8","47"
"12771","2011","8","47"
"14870","2011","8","47"
"14057","2011","8","47"
"11777","2011","8","47"
"14219","2011","8","47"
"14589","2011","8","47"
"13205","2011","8","47"
"14502","2011","8","47"
"14903","2011","8","47"
"12414","2011","8","46"
"13501","2011","8","46"
"12077","2011","8","46"
"14059","2011","8","46"
"13676","2011","8","46"
"11792","2011","8","46"
"11778","2011","8","46"
"14513","2011","8","45"
"11766","2011","8","45"
"13037","2011","8","45"
"11249","2011","8","45"
"10803","2011","8","45"
"12308","2011","8","45"
"12549","2011","8","45"
"13827","2011","8","45"
"13214","2011","8","45"
"14522","2011","8","44"
"11769","2011","8","44"
"11950","2011","8","44"
"12095","2011","8","44"
"14006","2011","8","44"
"12528","2011","8","44"
"12571","2011","8","44"
"12572","2011","8","44"
"11767","2011","8","44"
"13032","2011","8","44"
"12586","2011","8","44"
"11953","2011","8","43"
"10522","2011","8","43"
"14004","2011","8","43"
"13209","2011","8","43"
"10941","2011","8","43"
"14210","2011","8","43"
"13326","2011","8","43"
"13323","2011","8","43"
"12534","2011","8","43"
"10533","2011","8","42"
"11433","2011","8","42"
"12018","2011","8","42"
"14201","2011","8","42"
"10703","2011","8","42"
"13208","2011","8","42"
"13224","2011","8","42"
"14519","2011","8","41"
"11691","2011","8","41"
"13357","2011","8","41"
"11553","2011","8","41"
"11356","2011","8","41"
"13165","2011","8","41"
"13669","2011","8","41"
"14141","2011","8","40"
"13204","2011","8","40"
"14211","2011","8","40"
"14032","2011","8","40"
"12209","2011","8","40"
"12206","2011","8","40"
"12033","2011","8","40"
"11370","2011","8","40"
"10005","2011","8","40"
"11413","2011","8","40"
"11426","2011","8","40"
"10601","2011","8","39"
"12946","2011","8","39"
"10039","2011","8","39"
"13078","2011","8","39"
"14085","2011","8","39"
"14619","2011","8","39"
"10470","2011","8","39"
"11219","2011","8","39"
"11415","2011","8","39"
"14569","2011","8","38"
"12182","2011","8","38"
"11752","2011","8","38"
"10606","2011","8","38"
"14615","2011","8","38"
"11716","2011","8","38"
"12566","2011","8","38"
"10989","2011","8","38"
"11709","2011","8","38"
"11713","2011","8","37"
"12061","2011","8","37"
"14068","2011","8","37"
"11419","2011","8","37"
"14301","2011","8","37"
"14482","2011","8","37"
"13904","2011","8","37"
"11423","2011","8","37"
"12828","2011","8","37"
"13207","2011","8","37"
"14454","2011","8","37"
"10589","2011","8","37"
"11726","2011","8","37"
"13617","2011","8","37"
